"BURG - AUTO","2019-11-16 22:00:00","20-900389","BURGLARY-AUTO","08X","400 23RD ST","Oakland","CA"
"BURG - AUTO","2019-11-17 08:00:00","20-900390","BURGLARY-AUTO","31X","400 HEGENBERGER RD","Oakland","CA"
"BURG - AUTO","2019-11-16 21:20:00","20-900391","BURGLARY-AUTO","08X","27TH ST & TELEGRAPH AV","Oakland","CA"
"VANDALISM","2019-11-16 18:35:00","20-900392","VANDALISM","14X","100 ORANGE ST","Oakland","CA"
"BURG - AUTO","2019-11-16 08:20:00","20-900393","BURGLARY-AUTO","22Y","10800 SKYLINE BLVD","Oakland","CA"
"BURG - RESIDENTIAL","2019-11-17 05:00:00","20-900394","BURGLARY-FORCIBLE ENTRY","29X","7400 CIRCLE HILL DR","Oakland","CA"
"VANDALISM","2019-11-17 12:00:00","20-900395","VANDALISM","03X","1200 HARRISON ST","Oakland","CA"
"BURG - AUTO","2019-11-16 22:15:00","20-900398","BURGLARY-AUTO","03X","100 11TH ST","Oakland","CA"
"BURG - AUTO","2019-11-16 18:30:00","20-900399","BURGLARY-AUTO","77X","40TH ST","Oakland","CA"
"PETTY THEFT","2019-11-17 05:13:00","20-900400","THEFT","30Y","7600 CIRCLE HILL DR","Oakland","CA"
"VANDALISM","2019-11-10 21:30:00","20-900401","VANDALISM","30Y","7500 SUNKIST DR","Oakland","CA"
"BURG - AUTO","2019-11-17 13:30:00","20-900402","BURGLARY-AUTO","12X","41ST ST & EMERALD ST","Oakland","CA"
"BURG - AUTO","2019-11-17 14:25:00","20-900403","BURGLARY-AUTO","31X","8300 OAKPORT ST","Oakland","CA"
"FRAUD","2019-11-13 00:00:00","20-900404","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","12X","400 43RD ST","Oakland","CA"
"BURG - AUTO","2019-12-06 18:45:00","20-900405","BURGLARY-AUTO","04X","300 20TH ST","Oakland","CA"
"BURG - AUTO","2019-11-17 14:35:00","20-900406","BURGLARY-AUTO","12X","300 45TH ST","Oakland","CA"
"BURG - AUTO","2019-11-17 12:45:00","20-900407","BURGLARY-AUTO","77X","500 COLISEUM WY","Oakland","CA"
"BURG - AUTO","2019-11-17 17:15:00","20-900408","BURGLARY-AUTO","26X","700 KEVIN CT","Oakland","CA"
"BURG - AUTO","2019-11-17 11:15:00","20-900409","BURGLARY-AUTO","31Y","8200 BALDWIN ST","Oakland","CA"
"BURG - RESIDENTIAL","2019-05-25 10:43:00","20-900410","BURGLARY-FORCIBLE ENTRY","13Z","5900 ALMADEN LN","Oakland","CA"
"PETTY THEFT","2019-11-17 01:26:00","20-900411","THEFT","12Y","5500 KALES AV","Oakland","CA"
"OTHER","2019-11-15 04:40:00","20-900412","MAIL/ETC THEFT/ETC","19X","1200 E 15TH ST","Oakland","CA"
"VANDALISM","2019-11-16 20:30:00","20-900413","VANDALISM","04X","2000 FRANKLIN ST","Oakland","CA"
"VANDALISM","2019-11-16 20:00:00","20-900414","VANDALISM","77X","TELEGRAPH AVE","Oakland","CA"
"BURG - AUTO","2019-11-17 13:00:00","20-900415","BURGLARY-AUTO","26X","COLISEUM WY & INDEPENDENT RD","Oakland","CA"
"PETTY THEFT","2019-11-17 04:57:00","20-900416","THEFT","30Y","7900 SUNKIST DR","Oakland","CA"
"BURG - AUTO","2019-11-17 19:15:00","20-900417","BURGLARY-AUTO","12X","4900 SHATTUCK AV","Oakland","CA"
"BURG - AUTO","2019-11-17 16:00:00","20-900418","BURGLARY-AUTO","03X","300 14TH ST","Oakland","CA"
"BURG - AUTO","2019-11-17 18:08:00","20-900419","BURGLARY-AUTO","31Y","100 98TH AV","Oakland","CA"
"FORGERY & COUNTERFEITING","2019-11-16 13:40:00","20-900420","THEFT BY USE OF ACCESS CARD","17Y","2600 IVY DR","Oakland","CA"
"VANDALISM","2019-11-17 18:00:00","20-900421","VANDALISM","09X","38TH ST & BROADWAY","Oakland","CA"
"BURG - AUTO","2019-11-17 14:49:00","20-900422","BURGLARY-AUTO","01X","100 FRANKLIN ST","Oakland","CA"
"BURG - AUTO","2019-11-13 17:30:00","20-900423","BURGLARY-AUTO","14Y","3700 GRAND AV","Oakland","CA"
"VANDALISM","2019-11-17 19:35:00","20-900424","VANDALISM","14Y","3300 GRAND AV","Oakland","CA"
"BURG - AUTO","2019-11-17 19:00:00","20-900425","BURGLARY-AUTO","14X","200 GRAND AV","Oakland","CA"
"PETTY THEFT","2019-11-17 13:00:00","20-900426","THEFT","31X","7000 COLISEUM WY","Oakland","CA"
"BURG - AUTO","2019-11-15 22:00:00","20-900427","BURGLARY-AUTO","12X","4300 TELEGRAPH AV","Oakland","CA"
"VANDALISM","2019-12-22 17:50:00","20-900428","VANDALISM","09X","38TH ST & BROADWAY","Oakland","CA"
"VANDALISM","2019-11-17 18:40:00","20-900429","VANDALISM","04X","400 17TH ST","Oakland","CA"
"FRAUD","2018-10-15 12:30:00","20-900431","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","32Y","10400 BYRON AV","Oakland","CA"
"VANDALISM","2019-12-23 12:20:00","20-900432","VANDALISM","01X","300 2ND ST","Oakland","CA"
"BURG - AUTO","2019-11-15 10:00:00","20-900433","BURGLARY-FORCIBLE ENTRY","26Y","6700 LUCILLE ST","Oakland","CA"
"OTHER","2019-11-16 17:00:00","20-900434","MAIL/ETC THEFT/ETC","04X","500 18TH ST","Oakland","CA"
"BURG - AUTO","2019-11-19 09:45:00","20-900435","BURGLARY-AUTO","05Y","1400 18TH ST","Oakland","CA"
"VANDALISM","2019-12-22 00:15:00","20-900436","VANDALISM","12X","400 41ST ST","Oakland","CA"
"BURG - AUTO","2019-12-20 19:00:00","20-900437","BURGLARY-AUTO","19X","1000 EMBARCADERO","Oakland","CA"
"VANDALISM","2019-10-01 01:30:00","20-900439","VANDALISM","22Y","300 RISHELL DR","Oakland","CA"
"FRAUD","2019-11-29 00:00:00","20-900440","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","35X","8500 DOWLING ST","Oakland","CA"
"OTHER","2019-11-19 01:23:00","20-900441","ANNOYING TELEPHONE CALL:OBSCENE/THREATENING","77X","7TH ST","Oakland","CA"
"BURG - RESIDENTIAL","2019-11-14 05:05:00","20-900442","BURGLARY-FORCIBLE ENTRY","25X","4400 MOUNTAIN VIEW AV","Oakland","CA"
"BURG - AUTO","2019-12-20 20:00:00","20-900443","BURGLARY-AUTO","01X","FRANKLIN ST & 3RD ST","Oakland","CA"
"VANDALISM","2019-12-21 20:00:00","20-900444","VANDALISM","01X","300 WEBSTER ST","Oakland","CA"
"GRAND THEFT","2019-12-22 02:47:00","20-900445","GRAND THEFT","04X","1600 WEBSTER ST","Oakland","CA"
"BURG - AUTO","2019-11-19 10:00:00","20-900446","BURGLARY-AUTO","20X","24TH AV & INTERNATIONAL BLVD","Oakland","CA"
"BURG - AUTO","2019-12-23 08:50:00","20-900447","BURGLARY-AUTO","22Y","100 CRESTMONT DR","Oakland","CA"
"BURG - AUTO","2019-12-22 10:50:00","20-900448","BURGLARY-AUTO","04X","18TH ST & TELEGRAPH AV","Oakland","CA"
"VANDALISM","2019-12-20 00:55:00","20-900449","VANDALISM","22X","2600 CAMINO LENADA ST","Oakland","CA"
"BURG - AUTO","2019-11-18 19:35:00","20-900450","BURGLARY-AUTO","14X","400 GRAND AV","Oakland","CA"
"VANDALISM","2019-11-18 19:30:00","20-900451","VANDALISM","04X","300 19TH ST","Oakland","CA"
"BURG - AUTO","2019-11-19 11:30:00","20-900452","BURGLARY-AUTO","31X","8400 EDGEWATER DR","Oakland","CA"
"BURG - AUTO","2020-01-03 19:20:00","20-900453","BURGLARY-AUTO","99X","21ST ST","Oakland","CA"
"BURG - AUTO","2019-12-23 09:30:00","20-900454","BURGLARY-AUTO","31X","8400 EDGEWATER DR","Oakland","CA"
"VANDALISM","2019-12-23 08:45:00","20-900455","VANDALISM","22Y","11500 SKYLINE BLVD","Oakland","CA"
"BURG - AUTO","2019-12-20 19:00:00","20-900456","BURGLARY-AUTO","04X","1700 FRANKLIN ST","Oakland","CA"
"PETTY THEFT","2019-12-23 07:30:00","20-900457","THEFT","24X","2200 ROSEDALE AV","Oakland","CA"
"BURG - AUTO","2019-11-24 00:00:00","20-900458","BURGLARY-AUTO","08X","400 25TH ST","Oakland","CA"
"VANDALISM","2019-12-31 05:20:00","20-902415","VANDALISM","19X","1200 16TH AV","Oakland","CA"
"BURG - AUTO","2020-01-19 22:30:00","20-902416","BURGLARY-AUTO","01X","100 WEBSTER ST","Oakland","CA"
"VANDALISM","2019-12-31 02:20:00","20-902417","VANDALISM","08X","23RD ST & VALLEY ST","Oakland","CA"
"BURG - AUTO","2020-01-19 17:50:00","20-902418","BURGLARY-AUTO","04X","1600 CLAY ST","Oakland","CA"
"BURG - AUTO","2020-01-19 22:15:00","20-902419","BURGLARY-AUTO","22X","3500 FRUITVALE AV","Oakland","CA"
"BURG - AUTO","2020-01-19 22:30:00","20-902420","BURGLARY-AUTO","04X","400 21ST ST","Oakland","CA"
"VANDALISM","2019-12-27 10:10:00","20-902421","VANDALISM","35X","3100 98TH AV","Oakland","CA"
"BURG - AUTO","2020-01-19 11:30:00","20-902422","BURGLARY-AUTO","08X","23RD ST & BROADWAY","Oakland","CA"
"BURG - AUTO","2020-01-19 20:45:00","20-902423","BURGLARY-AUTO","22X","3500 FRUITVALE AV","Oakland","CA"
"BURG - AUTO","2020-01-19 20:30:00","20-902424","BURGLARY-AUTO","08X","3900 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-01-19 19:45:00","20-902425","BURGLARY-AUTO","04X","600 20TH ST","Oakland","CA"
"VANDALISM","2019-12-30 21:00:00","20-902426","VANDALISM","12Y","CLAREMONT AV & 62ND ST","Oakland","CA"
"BURG - AUTO","2020-01-19 19:30:00","20-902427","BURGLARY-AUTO","12X","4800 CLARKE ST","Oakland","CA"
"OTHER","2019-12-27 13:36:00","20-902428","MAIL/ETC THEFT/ETC","01X","200 3RD ST","Oakland","CA"
"BURG - AUTO","2020-01-18 18:40:00","20-902429","BURGLARY-AUTO","01X","500 3RD ST","Oakland","CA"
"VANDALISM","2019-12-30 21:20:00","20-902430","VANDALISM","01X","300 EMBARCADERO WEST","Oakland","CA"
"BURG - AUTO","2020-01-16 14:10:00","20-902431","BURGLARY-AUTO","14Y","600 RAND AV","Oakland","CA"
"VANDALISM","2019-12-30 22:35:00","20-902432","VANDALISM","02Y","900 MANDELA PKWY","Oakland","CA"
"BURG - AUTO","2020-01-19 15:00:00","20-902433","BURGLARY-AUTO","12X","SHAFTER AV & 41ST ST","Oakland","CA"
"BURG - AUTO","2020-01-11 22:25:00","20-902434","BURGLARY-AUTO","08X","2300 WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-01-18 21:30:00","20-902435","BURGLARY-AUTO","01X","300 4TH ST","Oakland","CA"
"BURG - AUTO","2020-01-15 18:15:00","20-902436","BURGLARY-AUTO","12Y","6300 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-01-18 21:30:00","20-902437","BURGLARY-AUTO","77X","106TH AV","Oakland","CA"
"VANDALISM","2019-12-30 17:45:00","20-902438","VANDALISM","12Y","5400 KALES AV","Oakland","CA"
"BURG - AUTO","2020-01-19 14:20:00","20-902439","BURGLARY-AUTO","12X","41ST ST & SHAFTER AV","Oakland","CA"
"BURG - AUTO","2020-01-19 06:00:00","20-902440","BURGLARY-AUTO","10Y","600 41ST ST","Oakland","CA"
"BURG - AUTO","2020-01-19 11:30:00","20-902441","BURGLARY-AUTO","09X","40TH ST & BROADWAY","Oakland","CA"
"BURG - AUTO","2020-01-19 00:50:00","20-902442","BURGLARY-AUTO","99X","6400 HILLEGASS AV","Oakland","CA"
"BURG - AUTO","2020-01-18 12:00:00","20-902443","BURGLARY-AUTO","04X","00 GRAND AV","Oakland","CA"
"BURG - AUTO","2020-01-18 03:40:00","20-902444","BURGLARY-AUTO","15X","200 ATHOL AV","Oakland","CA"
"BURG - AUTO","2020-01-17 20:22:00","20-902445","BURGLARY-AUTO","31X","8300 OAKPORT ST","Oakland","CA"
"BURG - AUTO","2020-01-19 10:00:00","20-902446","BURGLARY-AUTO","08X","3000 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-01-17 17:30:00","20-902447","BURGLARY-AUTO","12Y","6300 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-01-19 09:00:00","20-902448","BURGLARY-AUTO","01X","300 FRANKLIN ST","Oakland","CA"
"VANDALISM","2019-12-30 21:45:00","20-902449","VANDALISM","04X","2200 TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-01-18 19:00:00","20-902450","BURGLARY-AUTO","01X","4TH ST & WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-01-19 02:05:00","20-902451","BURGLARY-AUTO","08X","BROADWAY & 26TH ST","Oakland","CA"
"BURG - AUTO","2020-01-19 00:00:00","20-902452","BURGLARY-AUTO","01X","300 CLAY ST","Oakland","CA"
"BURG - AUTO","2020-01-19 00:00:00","20-902453","BURGLARY-AUTO","35X","3300 ENCINA WY","Oakland","CA"
"BURG - AUTO","2020-01-18 20:00:00","20-902454","BURGLARY-AUTO","01X","00 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-01-17 21:20:00","20-902455","BURGLARY-AUTO","01X","500 2ND ST","Oakland","CA"
"BURG - AUTO","2020-01-18 22:30:00","20-902456","BURGLARY-AUTO","08X","3900 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-01-18 21:30:00","20-902457","BURGLARY-AUTO","12X","51ST ST & TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-01-18 19:30:00","20-902458","BURGLARY-AUTO","19X","1900 EMBARCADERO COVE","Oakland","CA"
"BURG - AUTO","2020-01-18 21:20:00","20-902459","BURGLARY-AUTO","77X","00 BROADWAY","Oakland","CA"
"OTHER","2019-12-13 17:00:00","20-902460","MAIL/ETC THEFT/ETC","08X","00 FAIRMOUNT AV","Oakland","CA"
"BURG - AUTO","2020-01-18 09:45:00","20-902461","BURGLARY-AUTO","19X","1200 EMBARCADERO","Oakland","CA"
"BURG - AUTO","2020-01-17 21:30:00","20-902462","BURGLARY-AUTO","77X","COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-01-16 12:30:00","20-902463","BURGLARY-AUTO","14Y","3200 LAKESHORE AV","Oakland","CA"
"BURG - AUTO","2020-01-17 18:40:00","20-902464","BURGLARY-AUTO","12Y","5900 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-01-18 11:05:00","20-902465","BURGLARY-AUTO","01X","4TH ST & ALICE ST","Oakland","CA"
"BURG - AUTO","2020-01-17 12:30:00","20-902466","BURGLARY-AUTO","11X","500 66TH ST","Oakland","CA"
"BURG - RESIDENTIAL","2020-01-04 20:15:00","20-902475","BURGLARY-FORCIBLE ENTRY","27Y","5500 E 17TH ST","Oakland","CA"
"BURG - AUTO","2020-01-04 16:15:00","20-902476","BURGLARY-AUTO","77X","LAKE MERRITT BOULEVARD","Oakland","CA"
"GRAND THEFT","2020-01-01 21:40:00","20-902477","GRAND THEFT","11X","58TH ST & DOVER ST","Oakland","CA"
"BURG - AUTO","2020-01-04 18:29:00","20-902478","BURGLARY-AUTO","12Y","6100 CHABOT RD","Oakland","CA"
"BURG - AUTO","2020-01-03 23:00:00","20-902479","BURGLARY-AUTO","04X","2200 BROADWAY","Oakland","CA"
"VANDALISM","2020-01-04 18:00:00","20-902480","VANDALISM","08X","3900 BROADWAY","Oakland","CA"
"BURG - AUTO","2020-01-04 18:40:00","20-902481","BURGLARY-AUTO","34X","86TH AV & INTERNATIONAL BLVD","Oakland","CA"
"FRAUD","2019-06-11 10:00:00","20-902482","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","27X","5200 FOOTHILL BLVD","Oakland","CA"
"BURG - AUTO","2020-01-04 01:05:00","20-902483","BURGLARY-AUTO","34X","94TH AV & PLYMOUTH ST","Oakland","CA"
"BURG - AUTO","2020-01-17 22:25:00","20-902484","BURGLARY-AUTO","04X","1800 SAN PABLO AV","Oakland","CA"
"GRAND THEFT","2020-01-04 17:00:00","20-902485","THEFT","21X","1900 26TH AV","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-01-04 03:00:00","20-902486","MAIL/ETC THEFT/ETC","29X","6300 MAJESTIC AV","Oakland","CA"
"BURG - RESIDENTIAL","2019-11-04 02:30:00","20-902487","BURGLARY-FORCIBLE ENTRY","14X","500 BELLEVUE AV","Oakland","CA"
"BURG - AUTO","2020-01-03 08:00:00","20-902488","BURGLARY-AUTO","77X","28TH ST","Oakland","CA"
"OTHER","2019-12-27 07:00:00","20-902489","MAIL/ETC THEFT/ETC","04X","600 18TH ST","Oakland","CA"
"FRAUD","2019-09-25 14:40:00","20-902490","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","99X","2800 INDUSTRIAL DRIVE","Oakland","CA"
"BURG - AUTO","2020-01-03 12:00:00","20-902491","BURGLARY-AUTO","14X","600 GRAND AV","Oakland","CA"
"VANDALISM","2020-01-03 11:10:00","20-902492","VANDALISM","14X","400 GRAND AV","Oakland","CA"
"BURG - AUTO","2020-01-03 13:44:00","20-902493","BURGLARY-AUTO","14Y","3500 GRAND AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-03 04:00:00","20-902494","ATTEMPT VEHICLE THEFT-AUTO","20X","1200 30TH AV","Oakland","CA"
"VANDALISM","2020-01-03 06:30:00","20-902495","VANDALISM","13Z","6100 MEDAU PL","Oakland","CA"
"VANDALISM","2020-01-02 03:00:00","20-902496","VANDALISM","77X","1200 PINE ST","Oakland","CA"
"FRAUD","2020-01-03 00:35:00","20-902497","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","77X","INYO AVE","Oakland","CA"
"GRAND THEFT","2019-12-31 00:00:00","20-902498","GRAND THEFT","25X","4600 FAIR AV","Oakland","CA"
"VANDALISM","2020-01-02 12:15:00","20-902499","VANDALISM","26Y","7000 SAN LEANDRO ST","Oakland","CA"
"GRAND THEFT","2019-12-26 14:30:00","20-902500","GRAND THEFT","08X","2600 TELEGRAPH AV","Oakland","CA"
"VANDALISM","2020-01-06 19:20:00","20-903094","VANDALISM","03Y","1300 CLAY ST","Oakland","CA"
"GRAND THEFT","2020-01-05 20:20:00","20-903095","THEFT","08X","100 FRISBIE ST","Oakland","CA"
"VANDALISM","2020-01-06 18:15:00","20-903096","VANDALISM","77X","KATES & COLLEGE AVE","Oakland","CA"
"GRAND THEFT","2020-01-06 13:42:00","20-903097","MAIL/ETC THEFT/ETC","34X","2100 92ND AV","Oakland","CA"
"BURG - AUTO","2019-12-29 19:00:00","20-903098","BURGLARY-AUTO","77X","00 ","Oakland","CA"
"GRAND THEFT","2020-01-06 15:15:00","20-903099","GRAND THEFT","19X","1000 COTTON ST","Oakland","CA"
"VANDALISM","2020-01-06 17:55:00","20-903100","VANDALISM","06X","MARTIN LUTHER KING JR WY & 30TH ST","Oakland","CA"
"BURG - AUTO","2020-01-06 16:00:00","20-903101","BURGLARY-AUTO","09X","4000 PIEDMONT AV","Oakland","CA"
"BURG - AUTO","2020-01-06 16:20:00","20-903102","BURGLARY-AUTO","15X","300 E 18TH ST","Oakland","CA"
"FORGERY & COUNTERFEITING","2019-12-27 16:20:00","20-903103","MAIL/ETC THEFT/ETC","30X","7800 BANCROFT AV","Oakland","CA"
"BURG - AUTO","2020-01-06 14:00:00","20-903104","BURGLARY-AUTO","14X","300 GRAND AV","Oakland","CA"
"GRAND THEFT","2019-12-13 15:05:00","20-903105","GRAND THEFT","07X","1200 W GRAND AV","Oakland","CA"
"BURG - AUTO","2019-12-22 09:00:00","20-903106","BURGLARY-AUTO","19X","1000 COTTON ST","Oakland","CA"
"VANDALISM","2019-12-30 09:45:00","20-903107","VANDALISM","30Y","8000 HILLMONT DR","Oakland","CA"
"BURG - AUTO","2019-12-26 15:30:00","20-903108","BURGLARY-AUTO","26Y","1000 66TH AV","Oakland","CA"
"GRAND THEFT","2019-12-15 15:30:00","20-903109","MAIL/ETC THEFT/ETC","03X","400 7TH ST","Oakland","CA"
"BURG - AUTO","2020-01-06 05:55:00","20-903110","BURGLARY-AUTO","14Y","3300 LAKESHORE AV","Oakland","CA"
"FRAUD","2019-01-01 14:20:00","20-903111","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","15X","200 WAYNE AV","Oakland","CA"
"VANDALISM","2020-01-05 23:00:00","20-903112","VANDALISM","29X","5700 PICARDY DR","Oakland","CA"
"BURG - AUTO","2019-11-24 23:00:00","20-903114","BURGLARY-AUTO","29X","5700 PICARDY DR","Oakland","CA"
"VANDALISM","2020-01-06 12:05:00","20-903115","VANDALISM","12X","51ST ST & TELEGRAPH AV","Oakland","CA"
"VANDALISM","2020-01-03 20:00:00","20-903116","VANDALISM","21X","2400 E 21ST ST","Oakland","CA"
"BURG - AUTO","2020-01-05 16:00:00","20-903118","BURGLARY-AUTO","12X","4500 WEBSTER ST","Oakland","CA"
"BURG - AUTO","2020-01-02 15:00:00","20-903119","BURGLARY-AUTO","12Y","6400 COLBY ST","Oakland","CA"
"BURG - AUTO","2020-01-05 13:50:00","20-903120","BURGLARY-AUTO","12Y","5800 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2019-12-31 23:30:00","20-903121","BURGLARY-AUTO","03X","13TH ST & ALICE ST","Oakland","CA"
"BURG - AUTO","2020-01-03 19:00:00","20-903122","BURGLARY-AUTO","08X","400 W GRAND AV","Oakland","CA"
"PETTY THEFT","2020-01-04 08:45:00","20-903123","THEFT","25Y","12900 BROOKPARK RD","Oakland","CA"
"PETTY THEFT","2020-01-05 20:00:00","20-903124","THEFT","01X","100 EMBARCADERO","Oakland","CA"
"BURG - AUTO","2020-01-05 22:00:00","20-903125","BURGLARY-AUTO","03X","WEBSTER ST & 9TH ST","Oakland","CA"
"BURG - RESIDENTIAL","2020-01-04 19:00:00","20-903126","BURGLARY-FORCIBLE ENTRY","12X","300 49TH ST","Oakland","CA"
"OTHER","2019-12-26 19:42:00","20-903128","MAIL/ETC THEFT/ETC","34X","1700 90TH AV","Oakland","CA"
"BURG - AUTO","2020-01-06 06:00:00","20-903129","BURGLARY-AUTO","31X","8400 EDGEWATER DR","Oakland","CA"
"BURG - AUTO","2020-01-04 06:00:00","20-903130","BURGLARY-AUTO","14X","400 MACARTHUR BLVD","Oakland","CA"
"","2020-01-07 17:15:00","20-903131","GRAND THEFT","04X","1900 BROADWAY","Oakland","CA"
"VANDALISM","2019-03-04 19:30:00","20-903132","VANDALISM","30X","1800 69TH AV","Oakland","CA"
"GRAND THEFT","2019-12-19 14:00:00","20-903133","MAIL/ETC THEFT/ETC","04X","1500 ALICE ST","Oakland","CA"
"BURG - AUTO","2020-01-06 00:20:00","20-903134","BURGLARY-AUTO","04X","2100 FRANKLIN ST","Oakland","CA"
"FRAUD","2017-11-15 19:50:00","20-903135","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","77X","1100 FOUNTAIN ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-05 22:00:00","20-903136","ANNOYING TELEPHONE CALL:OBSCENE/THREATENING","22Y","3400 BRUNELL DR","Oakland","CA"
"OTHER","2020-01-05 23:40:00","20-903137","MAIL/ETC THEFT/ETC","14X","400 BELLEVUE AV","Oakland","CA"
"BURG - RESIDENTIAL","2019-12-14 16:30:00","20-903138","BURGLARY-FORCIBLE ENTRY","12X","4900 BROADWAY","Oakland","CA"
"VANDALISM","2020-01-07 18:00:00","20-903139","VANDALISM","03Y","900 WASHINGTON ST","Oakland","CA"
"VANDALISM","2020-01-04 21:00:00","20-903140","VANDALISM","04X","W GRAND AV & TELEGRAPH AV","Oakland","CA"
"BURG - AUTO","2020-01-06 19:45:00","20-903141","BURGLARY-AUTO","13Y","6800 SHERWICK DR","Oakland","CA"
"OTHER","2019-08-31 15:15:00","20-903142","MAIL/ETC THEFT/ETC","33X","8700 A ST","Oakland","CA"
"PETTY THEFT","2019-12-30 21:15:00","20-903143","THEFT","14Y","3200 GRAND AV","Oakland","CA"
"GRAND THEFT","2020-01-04 15:20:00","20-903144","GRAND THEFT","32Y","10700 MACARTHUR BLVD","Oakland","CA"
"VANDALISM","2020-01-04 17:40:00","20-903145","VANDALISM","12X","4000 OPAL ST","Oakland","CA"
"VANDALISM","2020-01-07 22:20:00","20-903146","VANDALISM","77X","CATRON DRIVE","Oakland","CA"
"PETTY THEFT","2020-01-07 16:10:00","20-903147","THEFT","08X","3000 BROOK ST","Oakland","CA"
"VANDALISM","2020-01-08 11:00:00","20-903148","VANDALISM","14X","400 GRAND AV","Oakland","CA"
"BURG - AUTO","2020-01-03 22:30:00","20-903149","BURGLARY-AUTO","04X","17TH ST & FRANKLIN ST","Oakland","CA"
"BURG - RESIDENTIAL","2020-01-07 02:00:00","20-903150","BURGLARY-FORCIBLE ENTRY","19X","1100 3RD AV","Oakland","CA"
"BURG - AUTO","2020-01-08 20:15:00","20-903151","BURGLARY-AUTO","12Y","COLLEGE AV & CHABOT RD","Oakland","CA"
"BURG - AUTO","2020-01-04 15:50:00","20-903152","BURGLARY-AUTO","14X","GRAND AV & LENOX AV","Oakland","CA"
"BURG - AUTO","2020-01-08 18:30:00","20-903153","BURGLARY-AUTO","12Y","5300 COLLEGE AV","Oakland","CA"
"BURG - AUTO","2020-01-08 19:30:00","20-903154","BURGLARY-AUTO","77X","HUDSON ST","Oakland","CA"
"BURG - AUTO","2020-01-08 14:50:00","20-903155","BURGLARY-AUTO","23X","3700 E 12TH ST","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-01-08 18:55:00","20-903156","THEFT BY USE OF ACCESS CARD","16X","900 TRESTLE GLEN RD","Oakland","CA"
"STOLEN AND RECOVERED VEHICLE","2019-10-18 05:45:00","20-903157","ATTEMPT VEHICLE THEFT-AUTO","77X","PINE ST","Oakland","CA"
"FRAUD","2018-04-01 16:55:00","20-903158","USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.","10Y","800 51ST ST","Oakland","CA"
"BURG - AUTO","2020-01-08 13:00:00","20-903159","BURGLARY-AUTO","07X","2400 MANDELA PKWY","Oakland","CA"
"VANDALISM","2020-01-08 15:00:00","20-903160","VANDALISM","17Y","1300 E 31ST ST","Oakland","CA"
"GRAND THEFT","2020-01-08 17:00:00","20-903161","THEFT","16X","3200 LAKESHORE AV","Oakland","CA"
"FORGERY & COUNTERFEITING","2018-04-01 16:35:00","20-903162","THEFT BY USE OF ACCESS CARD","10Y","800 51ST ST","Oakland","CA"
